elapsed_ms,current_A,event
45618.1,0.3688,
45648.9,,Home done. Phase took 2910 ms
45649.1,,Publishing response. Total elapsed: 2911 ms
48290.1,,Service request: command=3
48290.3,,Gripper moving to idle position...
48290.3,0.2889,
48391.9,0.1728,
48494.8,0.3033,
48598.0,0.1517,
48700.6,0.1095,
48803.8,0.0984,
48905.6,0.0987,
48951.6,0.1000,
49154.2,0.0932,
49154.4,0.1023,
49253.5,0.0952,
49420.0,0.0925,
49522.7,0.0968,
49626.6,0.0897,
49727.6,0.0980,
49831.0,0.0940,
49934.1,0.0930,
50036.3,0.0988,
50066.5,0.0892,
50203.7,0.0916,
50267.7,0.0874,
50447.0,0.0855,
50489.9,0.0886,
50653.3,0.0902,
50672.8,0.0898,
50857.9,0.0937,
50961.4,0.1669,
51064.7,0.3545,
51080.4,0.3624,
51252.6,,Idle done. Phase took 2903 ms
51252.9,,Publishing response. Total elapsed: 2904 ms
87041.5,,Service request: command=1
87041.8,,Gripper latching...
87041.8,0.3384,
87144.3,0.2407,
87246.3,0.3210,
87355.3,0.2605,
87453.1,0.1440,
87554.7,0.0885,
87642.6,0.0847,
87743.3,0.0855,
87844.6,0.0882,
87951.5,0.0853,
88064.0,0.0864,
88166.7,0.1130,
88270.1,0.0855,
88372.5,0.0889,
88482.3,0.0856,
88576.6,0.0916,
88681.8,0.0879,
88798.9,0.1125,
88905.1,0.1877,
89002.7,,Contact in latch zone at pos 26596 — latched
89003.1,,Latched
89003.2,,Latched! Phase took 1934 ms
89003.2,,Publishing response. Total elapsed: 1935 ms
92243.8,,Service request: command=2
92244.0,,Gripper releasing...
92251.1,0.5798,
92379.7,0.3108,
92483.3,0.3150,
92586.7,0.1471,
92687.8,0.0888,
92793.2,0.0919,
92893.4,0.0957,
92995.9,0.0924,
93099.5,0.0909,
93208.4,0.0914,
93261.7,0.0901,
93387.7,0.0918,
93465.4,0.0907,
93565.4,0.0937,
93666.8,0.0914,
93818.3,0.0908,
93869.2,0.0928,
93970.9,0.0900,
94071.1,0.0939,
94241.6,0.0909,
94273.8,0.0921,
94376.9,0.0937,
94476.7,0.0893,
94578.9,0.0940,
94743.2,0.0899,
94779.6,0.0938,
94880.4,0.0960,
94981.7,0.0906,
95082.3,0.0925,
95183.7,0.0936,
95291.6,0.0938,
95386.2,0.0997,
95487.3,0.0990,
95588.6,0.1006,
95689.9,0.1034,
95792.6,0.0929,
95891.6,0.1068,
95994.3,0.0967,
96093.5,0.1022,
96194.8,0.1084,
96363.9,0.0988,
96395.8,0.1116,
96499.4,0.1129,
96601.1,0.2143,
96700.2,0.3667,
96802.3,0.3678,
96833.6,,Home done. Phase took 4592 ms
96833.9,,Publishing response. Total elapsed: 4593 ms
105024.8,,Service request: command=0
105026.2,,Gripper homing...
105125.1,,Homing done. Phase took 74 ms
105125.3,,Publishing response. Total elapsed: 75 ms
111021.7,,Service request: command=3
111023.3,,Gripper moving to idle position...
111023.4,0.4655,
111036.8,0.2876,
111140.2,0.3105,
111310.4,0.1482,
111340.5,0.1040,
111441.8,0.1063,
111617.2,0.0917,
111642.7,0.1016,
111744.9,0.0925,
111846.0,0.0963,
111947.0,0.0985,
112066.4,0.0916,
112149.0,0.0943,
112251.8,0.0977,
112352.3,0.0925,
112454.8,0.0941,
112554.6,0.0916,
112655.6,0.0935,
112756.6,0.0929,
112858.1,0.0887,
112958.7,0.0888,
113116.2,0.0980,
113244.3,0.0949,
113263.9,0.0905,
113365.0,0.0854,
113465.9,0.0900,
113568.7,0.1548,
113667.9,0.3460,
113768.6,0.3604,
113825.7,,Idle done. Phase took 2903 ms
113827.2,,Publishing response. Total elapsed: 2904 ms
119409.4,,Service request: command=1
119409.6,,Gripper latching...
119418.6,0.3783,
119529.1,0.2948,
119637.6,0.3201,
119738.6,0.2487,
119839.5,0.1356,
119941.9,0.0888,
120042.4,0.0839,
120144.1,0.0838,
120244.8,0.0860,
120353.9,0.0903,
120454.4,0.0832,
120555.1,0.0871,
120664.6,0.0850,
120773.2,0.0887,
120874.1,0.0849,
121053.7,0.0838,
121084.4,0.0846,
121185.2,0.0869,
121287.4,0.1566,
121379.0,,Contact in latch zone at pos 26921 — latched
121505.6,0.9059,
121505.9,,Latched
121506.1,,Latched! Phase took 1983 ms
121506.1,,Publishing response. Total elapsed: 1984 ms
123955.4,,Service request: command=3
123956.8,,Gripper moving to idle position...
123966.2,0.7465,
124068.9,0.3005,
124171.1,0.3165,
124270.2,0.1485,
124388.0,0.0924,
124473.4,0.0929,
124674.7,0.0945,
124751.6,0.0933,
124776.4,0.0917,
124877.9,0.0914,
124978.8,0.0920,
125086.7,0.0932,
125180.8,0.0921,
125281.7,0.0941,
125382.7,0.0960,
125483.3,0.0920,
125586.0,0.0940,
125697.4,0.0918,
125787.4,0.1607,
125889.9,0.3517,
125991.0,0.3602,
126090.9,,Idle done. Phase took 2091 ms
126091.2,,Publishing response. Total elapsed: 2092 ms
128909.6,,Service request: command=1
128911.4,,Gripper latching...
128920.6,0.3596,
129069.6,0.3034,
129172.6,0.3264,
129275.4,0.2668,
129334.8,0.1449,
129480.2,0.0939,
129583.4,0.0895,
129685.9,0.0913,
129788.3,0.0933,
129891.6,0.0903,
129940.0,0.0902,
130097.6,0.0911,
130200.1,0.0889,
130302.7,0.0997,
130352.2,0.0886,
130453.7,0.0918,
130611.5,0.0918,
130714.1,0.0911,
130816.3,0.1260,
130941.6,0.5496,
130941.9,,Contact in latch zone at pos 26877 — latched
130942.1,,Latched
130942.2,,Latched! Phase took 1976 ms
130942.4,,Publishing response. Total elapsed: 1977 ms
132567.0,,Service request: command=3
132567.6,,Gripper moving to idle position...
132570.5,0.6206,
132670.3,0.3329,
132768.9,0.3200,
132873.0,0.1476,
133037.8,0.0924,
133038.1,0.0899,
133180.4,0.0955,
133283.0,0.0973,
133323.6,0.0922,
133488.6,0.0915,
133524.7,0.0931,
133694.8,0.0957,
133797.8,0.0917,
133900.6,0.0920,
134086.2,0.0920,
134086.6,0.0962,
134208.8,0.0953,
134311.8,0.0910,
134334.5,0.1644,
134435.6,0.3547,
134536.5,0.3476,
134592.7,,Idle done. Phase took 2092 ms
134593.9,,Publishing response. Total elapsed: 2093 ms
136058.8,,Service request: command=1
136059.1,,Gripper latching...
136059.1,0.2742,
136167.2,0.3068,
136240.7,0.3264,
136366.4,0.2829,
136469.2,0.1503,
136572.6,0.0969,
136645.8,0.0924,
136776.9,0.0886,
136880.7,0.0975,
136984.7,0.0899,
137086.1,0.0933,
137231.1,0.0884,
137261.6,0.0895,
137393.8,0.0910,
137497.5,0.0919,
137599.2,0.0913,
137701.9,0.0963,
137805.1,0.0897,
137884.1,0.1267,
138012.1,0.2854,
138012.6,,Contact in latch zone at pos 26939 — latched
138012.8,,Latched
138012.9,,Latched! Phase took 1977 ms
138012.9,,Publishing response. Total elapsed: 1978 ms
140042.2,,Service request: command=3
140042.4,,Gripper moving to idle position...
140051.7,0.5006,
140154.3,0.3383,
140254.5,0.3254,
140376.8,0.1483,
140478.0,0.0911,
140558.6,0.0892,
140660.0,0.0914,
140760.1,0.0889,
140888.3,0.0953,
140991.9,0.0922,
141063.6,0.0933,
141165.0,0.0956,
141265.6,0.0894,
141425.0,0.0928,
141504.6,0.0951,
141569.9,0.0940,
141672.2,0.0927,
141771.6,0.0942,
141873.3,0.1553,
142018.7,0.3407,
142121.6,0.3407,
142141.6,,Idle done. Phase took 2099 ms
142142.1,,Publishing response. Total elapsed: 2100 ms
143532.1,,Service request: command=1
143534.5,,Gripper latching...
143543.1,0.2697,
143669.4,0.3112,
143771.8,0.3289,
143847.4,0.2834,
143950.1,0.1511,
144084.4,0.0984,
144150.0,0.0915,
144278.8,0.0903,
144351.8,0.0966,
144454.2,0.0901,
144573.2,0.0906,
144655.7,0.0885,
144757.0,0.0919,
144858.4,0.0898,
144958.6,0.0905,
145059.3,0.0906,
145160.3,0.0938,
145261.7,0.0899,
145363.2,0.1039,
145464.3,0.1928,
145512.1,,Contact in latch zone at pos 26911 — latched
145513.0,,Latched
145513.2,,Latched! Phase took 1981 ms
145513.2,,Publishing response. Total elapsed: 1981 ms
147157.3,,Service request: command=3
147157.6,,Gripper moving to idle position...
147167.4,0.8948,
147268.9,0.3518,
147370.9,0.3254,
147471.9,0.1487,
147580.8,0.0917,
147717.2,0.0923,
147774.6,0.0955,
147879.4,0.0937,
147988.9,0.0923,
148085.0,0.0905,
148179.1,0.0913,
148289.9,0.0966,
148399.1,0.0916,
148495.9,0.0921,
148599.9,0.0931,
148765.2,0.0943,
148786.0,0.0907,
148907.0,0.0912,
149010.7,0.1589,
149113.7,0.3415,
149220.3,0.3356,
149247.4,,Idle done. Phase took 2090 ms
149255.9,,Publishing response. Total elapsed: 2091 ms
150552.2,,Service request: command=1
150552.4,,Gripper latching...
150552.4,0.3308,
150654.2,0.3156,
150756.2,0.3295,
150862.4,0.2868,
150949.3,0.1505,
151065.0,0.0975,
151168.2,0.0940,
151270.4,0.0925,
151387.3,0.0934,
151476.5,0.0913,
151580.2,0.0917,
151682.4,0.0961,
151785.0,0.0885,
151910.9,0.0880,
151984.2,0.0893,
152093.8,0.0900,
152196.0,0.0920,
152298.4,0.0905,
152388.8,0.1233,
152503.8,0.2802,
152506.7,,Contact in latch zone at pos 26937 — latched
152508.2,,Latched
152509.2,,Latched! Phase took 1976 ms
152511.3,,Publishing response. Total elapsed: 1977 ms
154089.7,,Service request: command=3
154095.1,,Gripper moving to idle position...
154100.8,0.5743,
154203.0,0.3453,
154354.1,0.3278,
154457.1,0.1503,
154506.1,0.0914,
154663.0,0.0892,
154765.0,0.0917,
154868.4,0.0909,
155056.9,0.0950,
155057.2,0.0919,
155111.3,0.0907,
155213.0,0.0942,
155313.9,0.0932,
155415.2,0.0914,
155516.0,0.0951,
155617.4,0.0937,
155718.3,0.0927,
155819.6,0.0916,
155920.8,0.1541,
156020.8,0.3381,
156122.0,0.3291,
156188.8,,Idle done. Phase took 2099 ms
156189.7,,Publishing response. Total elapsed: 2100 ms
157645.7,,Service request: command=1
157646.1,,Gripper latching...
157656.0,0.2782,
157758.0,0.3121,
157858.9,0.3291,
157960.8,0.2846,
158062.1,0.1506,
158202.7,0.0974,
158263.1,0.0926,
158365.8,0.0918,
158467.0,0.0923,
158567.2,0.0885,
158676.0,0.0924,
158784.6,0.0921,
158894.2,0.0893,
158995.4,0.0891,
159263.8,0.0920,
159264.2,0.0926,
159389.2,0.0940,
159492.7,0.0907,
159507.7,0.1328,
159609.2,0.2845,
159617.8,,Contact in latch zone at pos 26941 — latched
159619.8,,Latched
159622.7,,Latched! Phase took 1976 ms
159628.1,,Publishing response. Total elapsed: 1977 ms
161961.7,,Service request: command=3
161962.2,,Gripper moving to idle position...
161971.5,0.5409,
162125.0,0.3455,
162175.2,0.3265,
162276.1,0.1483,
162392.8,0.0974,
162488.2,0.0916,
162580.1,0.0925,
162681.2,0.0907,
162783.0,0.0911,
162886.6,0.0962,
162984.7,0.0927,
163087.9,0.0917,
163187.9,0.0898,
163293.3,0.0909,
163443.9,0.0938,
163498.7,0.0930,
163590.7,0.0940,
163704.6,0.0950,
163806.4,0.1548,
163910.3,0.3404,
164012.2,0.3282,
164116.5,,Idle done. Phase took 2100 ms
164116.7,,Publishing response. Total elapsed: 2101 ms
167332.6,,Service request: command=2
167333.1,,Gripper releasing...
167343.0,0.2810,
167509.3,0.3130,
167637.7,0.3162,
167714.7,0.1446,
167747.8,0.0960,
167849.7,0.0955,
167951.6,0.0941,
168055.8,0.0959,
168256.7,0.0950,
168257.0,0.0952,
168356.3,0.0969,
168456.8,0.0951,
168686.8,0.0966,
168687.1,0.0945,
168759.6,0.0989,
168861.2,0.0966,
168962.1,0.1009,
169064.0,0.1014,
169165.3,0.1050,
169265.3,0.1068,
169371.4,0.0975,
169473.8,0.1046,
169579.8,0.1083,
169735.1,0.1028,
169770.9,0.1185,
169882.5,0.1076,
169986.2,0.1773,
170089.3,0.3640,
170175.3,0.3444,
170231.5,,Home done. Phase took 2900 ms
170232.2,,Publishing response. Total elapsed: 2901 ms
173020.8,,Service request: command=1
173020.9,,Gripper latching...
173033.1,0.3060,
173132.6,0.3226,
173233.5,0.3412,
173365.1,0.2809,
173468.1,0.1508,
173570.7,0.1174,
173670.7,0.1000,
173747.9,0.0960,
173928.8,0.1056,
173949.6,0.0927,
174049.6,0.1013,
174151.2,0.0932,
174252.5,0.0964,
174361.3,0.0965,
174495.8,0.0928,
174598.6,0.0952,
174701.8,0.0916,
174804.1,0.0928,
174874.4,0.0942,
174979.1,0.0899,
175076.1,0.0968,
175177.3,0.0911,
175278.4,0.0901,
175378.9,0.0913,
175480.5,0.0844,
175580.8,0.0889,
175690.1,0.0913,
175791.6,0.0883,
175892.2,0.0905,
176026.3,0.0863,
176094.3,0.0908,
176196.6,0.0899,
176305.1,0.0899,
176405.9,0.0910,
176507.0,0.0887,
176607.4,0.0919,
176718.3,0.0896,
176818.0,0.0882,
176919.0,0.0893,
177074.2,0.0871,
177122.2,0.0901,
177223.1,0.0905,
177325.3,0.0936,
177424.9,0.1554,
177508.8,,Contact in latch zone at pos 26912 — latched
177518.0,,Latched
177519.0,,Latched! Phase took 4499 ms
177520.3,,Publishing response. Total elapsed: 4500 ms
181278.9,,Service request: command=0
181281.2,,Gripper homing...
187959.9,,Homing done. Phase took 6739 ms
187960.2,,Publishing response. Total elapsed: 6740 ms
