elapsed_ms,current_A,event
70207.5,0.3192,
70311.8,0.3131,
70312.3,,Idle done. Phase took 4705 ms
70312.5,,Publishing response. Total elapsed: 4705 ms
71121.8,,Service request: command=2
71122.1,,Gripper releasing...
71131.8,0.2905,
71234.9,0.3441,
71335.4,0.3466,
71442.8,0.3403,
71537.7,0.3166,
71639.9,0.3189,
71741.4,0.3147,
71842.2,0.3227,
71954.5,0.3208,
72059.7,0.3273,
72153.8,0.3331,
72255.6,0.3336,
72357.1,0.3370,
72457.5,0.3395,
72570.9,0.3438,
72659.2,0.3473,
72760.7,0.3512,
72862.1,0.3511,
72963.2,0.3320,
73112.5,0.2941,
73193.2,0.2746,
73265.6,0.2747,
73367.3,0.2805,
73469.9,0.2722,
73571.0,0.2712,
73702.9,0.2751,
73772.8,0.2740,
73875.1,0.2729,
73974.8,0.2743,
74161.2,0.2769,
74215.3,0.2774,
74278.1,0.2756,
74379.6,0.2782,
74481.8,0.2754,
74583.2,0.2788,
74729.9,0.2755,
74831.4,0.2750,
74885.4,0.2776,
74986.8,0.2793,
75211.6,0.2739,
75212.1,0.2793,
75289.1,0.3061,
75392.4,0.3440,
75493.5,0.3608,
75596.2,0.3577,
75697.2,0.3460,
75799.9,0.3481,
75899.6,0.3472,
76000.9,0.3450,
76101.4,0.3371,
76257.9,0.3323,
76303.6,0.3290,
76404.4,0.3262,
76505.4,0.3278,
76606.8,0.3267,
76709.2,0.3255,
76809.9,0.3258,
76911.4,0.3235,
77011.9,0.3111,
77113.5,0.3095,
77203.0,,Home done. Phase took 6056 ms
77203.3,,Publishing response. Total elapsed: 6056 ms
78036.9,,Service request: command=3
78037.4,,Gripper moving to idle position...
78037.4,0.3169,
78131.2,0.3296,
78233.1,0.3398,
78358.6,0.3220,
78434.0,0.3228,
78535.3,0.3181,
78636.2,0.3262,
78741.4,0.3216,
78840.3,0.3203,
78942.6,0.3288,
79041.7,0.3346,
79178.7,0.3395,
79246.3,0.3461,
79404.0,0.3459,
79445.5,0.3500,
79547.0,0.3490,
79661.3,0.3502,
79749.3,0.3614,
79853.8,0.3392,
79969.8,0.3049,
80085.6,0.2781,
80154.5,0.2767,
80256.7,0.2755,
80453.0,0.2753,
80461.1,0.2750,
80585.8,0.2735,
80660.1,0.2788,
80791.9,0.2771,
80907.4,0.2741,
80963.4,0.2723,
81063.4,0.2754,
81164.1,0.2741,
81266.1,0.2731,
81368.8,0.2729,
81511.0,0.2756,
81614.1,0.2786,
81670.5,0.2740,
81772.9,0.2721,
81873.0,0.2741,
81974.0,0.2754,
82074.5,0.2734,
82176.2,0.3017,
82277.5,0.3334,
82379.6,0.3535,
82550.2,0.3527,
82581.1,0.3463,
82682.6,0.3440,
82786.8,0.3445,
82884.7,0.3350,
82986.9,0.3394,
83155.6,0.3261,
83188.9,0.3243,
83291.4,0.3235,
83391.0,0.3272,
83493.4,0.3227,
83597.5,0.3212,
83772.8,0.3192,
83796.4,0.3136,
83899.1,0.3221,
83999.6,0.3259,
84081.8,,Idle done. Phase took 6064 ms
84083.1,,Publishing response. Total elapsed: 6064 ms
85018.9,,Service request: command=1
85019.2,,Gripper latching...
85029.8,0.2579,
85132.9,0.3312,
85233.6,0.3407,
85334.4,0.3247,
85444.0,0.3168,
85543.9,0.3184,
85694.9,0.3192,
85748.2,0.3167,
85847.8,0.3199,
85956.3,0.3240,
86058.1,0.3294,
86159.0,0.3291,
86260.8,0.3360,
86363.6,0.3423,
86462.0,0.3387,
86562.6,0.3482,
86752.8,0.3476,
86764.3,0.3506,
86866.0,0.3278,
86969.6,0.2937,
87068.9,0.2729,
87197.4,0.2739,
87272.0,0.2714,
87371.3,0.2737,
87473.6,0.2785,
87574.0,0.2735,
87675.2,0.2719,
87791.4,0.2747,
87882.0,0.2745,
87978.6,0.2726,
88088.0,0.2743,
88191.4,0.2745,
88281.9,0.2758,
88396.2,0.2748,
88499.8,0.2789,
88602.8,0.3016,
88705.4,0.3340,
88743.4,,Contact in latch zone at pos 26706 — latched
88842.9,,Latched
88843.3,,Latched! Phase took 3734 ms
88843.4,,Publishing response. Total elapsed: 3735 ms
89518.0,,Service request: command=3
89518.5,,Gripper moving to idle position...
89528.9,0.6654,
89631.2,0.3505,
89732.0,0.3719,
89891.2,0.3704,
89934.4,0.3337,
90042.0,0.3259,
90135.9,0.3269,
90239.1,0.3300,
90349.4,0.3272,
90440.8,0.3254,
90554.9,0.3307,
90643.9,0.3311,
90760.6,0.3372,
90845.1,0.3380,
90945.4,0.3405,
91045.6,0.3414,
91171.5,0.3481,
91248.0,0.3521,
91377.1,0.3327,
91452.1,0.2950,
91551.9,0.2760,
91685.1,0.2731,
91754.6,0.2729,
91891.1,0.2753,
91993.4,0.2756,
92095.4,0.2725,
92157.7,0.2713,
92301.7,0.2814,
92360.3,0.3130,
92463.0,0.3484,
92566.3,0.3504,
92713.5,0.3447,
92815.8,0.3404,
92918.4,0.3435,
93037.0,0.3366,
93123.0,0.3356,
93229.0,0.3327,
93329.5,0.3288,
93432.5,0.3272,
93473.6,0.3282,
93637.2,0.3226,
93678.5,0.3211,
93843.3,0.3261,
93895.6,0.3203,
94087.3,0.3150,
94087.6,0.3216,
94256.1,0.3168,
94256.5,,Idle done. Phase took 4704 ms
94256.6,,Publishing response. Total elapsed: 4704 ms
95135.8,,Service request: command=2
95136.3,,Gripper releasing...
95136.3,0.2931,
95192.4,0.3555,
95293.5,0.3566,
95395.2,0.3471,
95496.1,0.3181,
95600.1,0.3129,
95697.8,0.3186,
95799.7,0.3198,
95899.5,0.3193,
96001.9,0.3222,
96184.2,0.3269,
96216.3,0.3300,
96308.1,0.3361,
96405.5,0.3439,
96516.6,0.3418,
96607.9,0.3478,
96720.6,0.3455,
96810.3,0.3544,
96916.8,0.3347,
97028.7,0.2987,
97232.9,0.2744,
97233.3,0.2728,
97323.9,0.2748,
97426.5,0.2722,
97527.1,0.2743,
97646.1,0.2732,
97728.2,0.2745,
97849.7,0.2756,
97933.0,0.2758,
98060.7,0.2745,
98159.1,0.2793,
98280.1,0.2720,
98374.0,0.2748,
98436.8,0.2760,
98570.4,0.2790,
98672.3,0.2783,
98775.6,0.2751,
98879.9,0.2773,
98981.3,0.2819,
99044.9,0.2762,
99190.9,0.2748,
99327.7,0.3072,
99347.3,0.3402,
99449.2,0.3601,
99598.5,0.3486,
99700.6,0.3499,
99803.4,0.3510,
99906.5,0.3480,
100010.0,0.3453,
100112.0,0.3353,
100157.4,0.3350,
100378.0,0.3265,
100378.2,0.3254,
100460.4,0.3304,
100628.7,0.3232,
100753.3,0.3214,
100831.3,0.3237,
100865.4,0.3207,
101035.8,0.3170,
101138.8,0.3180,
101145.8,,Home done. Phase took 6064 ms
101145.8,,Publishing response. Total elapsed: 6064 ms
101819.0,,Service request: command=3
101820.5,,Gripper moving to idle position...
101829.6,0.2625,
101989.4,0.3379,
102034.3,0.3476,
102133.1,0.3315,
102272.5,0.3201,
102335.9,0.3186,
102477.9,0.3262,
102536.7,0.3231,
102638.8,0.3239,
102738.9,0.3313,
102841.8,0.3348,
102943.3,0.3428,
103044.8,0.3477,
103145.3,0.3504,
103246.9,0.3482,
103400.8,0.3462,
103521.7,0.3537,
103604.6,0.3625,
103658.4,0.3347,
103760.0,0.2975,
103860.1,0.2765,
103962.5,0.2785,
104119.1,0.2795,
104163.6,0.2769,
104265.8,0.2737,
104367.1,0.2742,
104572.9,0.2790,
104577.3,0.2776,
104677.7,0.2743,
104780.1,0.2730,
104881.4,0.2736,
104981.0,0.2756,
105084.6,0.2712,
105186.6,0.2761,
105288.3,0.2741,
105388.9,0.2744,
105619.6,0.2712,
105620.0,0.2685,
105691.8,0.2685,
105796.2,0.2736,
105895.0,0.2748,
105996.0,0.3047,
106096.7,0.3395,
106198.2,0.3555,
106300.5,0.3502,
106399.9,0.3487,
106501.1,0.3389,
106667.6,0.3376,
106704.4,0.3408,
106810.1,0.3302,
106910.5,0.3257,
107011.0,0.3299,
107122.7,0.3254,
107214.4,0.3264,
107320.9,0.3238,
107418.6,0.3228,
107523.1,0.3255,
107622.5,0.3223,
107723.9,0.3140,
107825.9,0.3324,
107883.7,,Idle done. Phase took 6065 ms
107884.7,,Publishing response. Total elapsed: 6065 ms
108561.7,,Service request: command=1
108561.9,,Gripper latching...
108571.3,0.2930,
108674.6,0.3432,
108775.5,0.3520,
108878.7,0.3332,
108981.9,0.3192,
109082.0,0.3166,
109258.0,0.3203,
109285.6,0.3191,
109389.3,0.3210,
109491.0,0.3277,
109593.5,0.3319,
109695.6,0.3307,
109814.0,0.3333,
109899.0,0.3393,
110001.9,0.3455,
110103.9,0.3480,
110204.9,0.3485,
110306.9,0.3495,
110408.9,0.3256,
110514.3,0.2992,
110613.9,0.2752,
110715.0,0.2756,
110864.3,0.2738,
110916.1,0.2737,
111017.3,0.2727,
111127.1,0.2757,
111227.4,0.2751,
111331.2,0.2748,
111430.0,0.2731,
111530.9,0.2727,
111631.7,0.2730,
111743.4,0.2734,
111910.8,0.2723,
111943.6,0.2748,
112044.9,0.2794,
112146.8,0.3027,
112247.1,0.3413,
112285.1,,Contact in latch zone at pos 26689 — latched
112294.8,,Latched
112295.7,,Latched! Phase took 3734 ms
112297.4,,Publishing response. Total elapsed: 3735 ms
113061.2,,Service request: command=3
113061.4,,Gripper moving to idle position...
113061.4,0.5720,
113163.1,0.3841,
113266.1,0.3898,
113350.1,0.3803,
113452.2,0.3419,
113551.5,0.3286,
113653.0,0.3246,
113780.2,0.3248,
113854.8,0.3269,
114008.1,0.3251,
114057.2,0.3308,
114194.5,0.3291,
114259.2,0.3353,
114364.2,0.3408,
114463.0,0.3414,
114565.0,0.3469,
114705.3,0.3480,
114765.9,0.3517,
114910.9,0.3309,
115067.9,0.2986,
115068.4,0.2794,
115169.3,0.2758,
115321.8,0.2750,
115372.1,0.2753,
115476.0,0.2777,
115630.3,0.2751,
115674.2,0.2726,
115776.2,0.2871,
115876.6,0.3163,
115978.0,0.3506,
116105.0,0.3520,
116246.5,0.3508,
116289.6,0.3480,
116396.6,0.3416,
116495.0,0.3384,
116593.4,0.3348,
116693.9,0.3287,
116797.1,0.3277,
116896.9,0.3291,
116998.1,0.3253,
117153.4,0.3244,
117273.9,0.3220,
117301.6,0.3166,
117403.1,0.3220,
117503.7,0.3240,
117604.5,0.3361,
117713.4,0.3318,
117734.2,,Idle done. Phase took 4700 ms
117735.1,,Publishing response. Total elapsed: 4700 ms
118409.4,,Service request: command=2
118410.1,,Gripper releasing...
118420.0,0.3038,
118521.9,0.3664,
118624.9,0.3691,
118733.2,0.3581,
118824.8,0.3265,
118926.9,0.3190,
119028.6,0.3194,
119128.2,0.3250,
119250.2,0.3245,
119330.5,0.3232,
119431.9,0.3305,
119537.0,0.3358,
119634.0,0.3394,
119741.1,0.3415,
119836.6,0.3414,
119937.2,0.3486,
120048.6,0.3496,
120141.5,0.3552,
120299.3,0.3325,
120342.9,0.2989,
120459.9,0.2759,
120544.2,0.2755,
120665.8,0.2726,
120747.4,0.2754,
120871.5,0.2761,
120973.1,0.2779,
121050.3,0.2787,
121181.9,0.2730,
121348.0,0.2741,
121353.4,0.2763,
121454.6,0.2776,
121590.9,0.2782,
121692.9,0.2760,
121795.5,0.2779,
121898.7,0.2798,
122001.5,0.2839,
122104.4,0.2785,
122162.4,0.2801,
122407.0,0.2806,
122407.3,0.2782,
122466.4,0.2782,
122617.8,0.3059,
122720.4,0.3435,
122823.5,0.3628,
122871.0,0.3544,
123029.0,0.3497,
123132.5,0.3526,
123234.6,0.3505,
123275.6,0.3430,
123446.7,0.3383,
123479.0,0.3294,
123645.8,0.3280,
123748.9,0.3313,
123851.5,0.3262,
123881.8,0.3260,
123983.2,0.3267,
124159.6,0.3197,
124186.3,0.3223,
124288.0,0.3154,
124390.2,0.3274,
124501.2,,Home done. Phase took 6055 ms
124501.6,,Publishing response. Total elapsed: 6055 ms
127206.9,,Service request: command=3
127207.2,,Gripper moving to idle position...
127217.6,0.3341,
127345.5,0.3533,
127421.6,0.3628,
127550.6,0.3436,
127653.6,0.3241,
127724.3,0.3191,
127858.6,0.3250,
127926.9,0.3269,
128064.6,0.3255,
128133.0,0.3291,
128229.7,0.3324,
128332.0,0.3401,
128475.3,0.3427,
128534.3,0.3457,
128693.4,0.3507,
128735.7,0.3463,
128836.9,0.3509,
128989.8,0.3601,
129040.0,0.3378,
129195.2,0.3051,
129243.0,0.2788,
129424.5,0.2785,
129526.8,0.2805,
129606.0,0.2756,
129737.0,0.2721,
129755.4,0.2718,
129856.6,0.2762,
129958.5,0.2755,
130059.5,0.2752,
130159.9,0.2774,
130347.2,0.2761,
130362.4,0.2775,
130465.9,0.2729,
130566.6,0.2772,
130667.1,0.2769,
130793.0,0.2780,
130944.3,0.2756,
130968.1,0.2766,
131071.9,0.2736,
131250.9,0.2737,
131271.8,0.2741,
131374.0,0.3029,
131477.6,0.3356,
131577.5,0.3544,
131703.2,0.3480,
131833.0,0.3422,
131886.0,0.3412,
132072.4,0.3370,
132083.3,0.3346,
132191.3,0.3293,
132283.6,0.3319,
132386.0,0.3296,
132497.7,0.3309,
132611.6,0.3237,
132702.6,0.3205,
132913.0,0.3224,
132913.3,0.3189,
133009.9,0.3164,
133095.9,0.3213,
133203.0,0.3440,
133268.1,,Idle done. Phase took 6061 ms
133269.0,,Publishing response. Total elapsed: 6061 ms
136207.4,,Service request: command=1
136207.8,,Gripper latching...
136218.1,0.2724,
136319.2,0.3523,
136428.0,0.3597,
136594.6,0.3478,
136630.5,0.3196,
136733.7,0.3154,
136834.1,0.3190,
136935.4,0.3206,
137097.0,0.3203,
137145.0,0.3244,
137246.6,0.3296,
137349.5,0.3318,
137448.1,0.3365,
137550.5,0.3381,
137653.0,0.3449,
137751.9,0.3479,
137852.6,0.3455,
137953.7,0.3494,
138139.4,0.3213,
138163.2,0.2922,
138265.6,0.2763,
138367.9,0.2820,
138469.2,0.2770,
